ISO3,Year,Month,Total,Domestic,International,Total_OS
PRY,2013,7,,,,80.757
PRY,2013,8,,,,71.731
PRY,2013,9,,,,70.979
PRY,2013,10,,,,70.189
PRY,2013,11,,,,72.767
PRY,2013,12,,,,81.536
PRY,2014,1,,,,89.508
PRY,2014,2,,,,76.927
PRY,2014,3,,,,75.231
PRY,2014,4,,,,74.663
PRY,2014,5,,,,76.006
PRY,2014,6,,,,74.735
PRY,2014,7,,,,92.018
PRY,2014,8,,,,81.173
PRY,2014,9,,,,76.54
PRY,2014,10,,,,78.285
PRY,2014,11,,,,71.626
PRY,2014,12,,,,79.313
PRY,2015,1,,,,91.311
PRY,2015,2,,,,77.563
PRY,2015,3,,,,80.767
PRY,2015,4,,,,69.077
PRY,2015,5,,,,73.981
PRY,2015,6,,,,66.609
PRY,2015,7,,,,82.805
PRY,2015,8,,,,77.417
PRY,2015,9,,,,74.578
PRY,2015,10,,,,76.477
PRY,2015,11,,,,78.351
PRY,2015,12,,,,89.884
PRY,2016,1,,,,97.786
PRY,2016,2,,,,85.204
PRY,2016,3,,,,91.448
PRY,2016,4,,,,79.619
PRY,2016,5,,,,82.26
PRY,2016,6,,,,82.026
PRY,2016,7,,,,99.416
PRY,2016,8,,,,95.119
PRY,2016,9,,,,91.072
PRY,2016,10,,,,92.115
PRY,2016,11,,,,84.773
PRY,2016,12,,,,95.962
PRY,2017,1,,,,111.027
PRY,2017,2,,,,97.053
PRY,2017,3,,,,94.57
PRY,2017,4,,,,92.607
PRY,2017,5,,,,92.88
PRY,2017,6,,,,88.639
PRY,2017,7,,,,121.562
PRY,2017,8,,,,105.845
ROU,2010,1,590.93,48.44,542.49,633.189
ROU,2010,2,528.116,52.108,476.008,568.529
ROU,2010,3,657.611,65.905,591.706,714.697
ROU,2010,4,647.471,59.214,588.257,720.801
ROU,2010,5,731.926,66.907,665.019,814.192
ROU,2010,6,820.277,68.123,752.154,909.75
ROU,2010,7,926.526,67.717,858.809,1024.922
ROU,2010,8,974.094,62.082,912.012,1073.224
ROU,2010,9,889.422,68.184,821.238,988.149
ROU,2010,10,747.422,64.094,683.328,829.24
ROU,2010,11,663.658,69.617,594.041,746.73
ROU,2010,12,671.496,53.168,618.328,743.033
ROU,2011,1,657.421,46.968,610.453,697.862
ROU,2011,2,581.679,51.99,529.689,625.571
ROU,2011,3,681.002,60.9,620.102,729.826
ROU,2011,4,803.467,61.033,742.434,853.279
ROU,2011,5,856.53,68.614,787.916,913.227
ROU,2011,6,916.668,67.16,849.508,972.056
ROU,2011,7,991.844,64.363,927.481,1045.277
ROU,2011,8,1019.269,61.517,957.752,1075.656
ROU,2011,9,970.996,71.489,899.507,1016.589
ROU,2011,10,841.676,70.365,771.311,869.643
ROU,2011,11,677.046,62.972,614.074,703.498
ROU,2011,12,689.858,48.768,641.09,706.576
ROU,2012,1,657.077,44.728,612.349,684.756
ROU,2012,2,541.357,46.233,495.124,572.479
ROU,2012,3,685.541,62.959,622.582,725.3
ROU,2012,4,812.732,55.646,757.086,848.21
ROU,2012,5,847.431,61.825,785.606,901.678
ROU,2012,6,916.364,58.215,858.149,956.019
ROU,2012,7,1028.325,58.513,969.812,1069.864
ROU,2012,8,1054.823,51.975,1002.848,989.645
ROU,2012,9,975.672,60.777,914.895,909.709
ROU,2012,10,815.672,61.304,754.368,776.5
ROU,2012,11,659.907,52.85,607.057,637.714
ROU,2012,12,679.325,41.291,638.034,706.324
ROU,2013,1,661.326,41.699,619.627,676.243
ROU,2013,2,571.487,43.984,527.503,600.959
ROU,2013,3,714.931,49.78,665.151,737.736
ROU,2013,4,776.647,50.849,725.798,799.894
ROU,2013,5,897.016,51.417,845.599,911.059
ROU,2013,6,957.116,51.61,905.506,969.579
ROU,2013,7,1054.749,47.149,1007.6,1056.772
ROU,2013,8,1073.249,38.202,1035.047,1062.935
ROU,2013,9,1004.498,50.933,953.565,1019.848
ROU,2013,10,844.809,52.502,792.307,863.493
ROU,2013,11,726.004,48.956,677.048,748.989
ROU,2013,12,735.101,38.801,696.3,744.453
ROU,2014,1,682.187,31.244,650.943,689.744
ROU,2014,2,624.684,37.198,587.486,643.243
ROU,2014,3,726.588,44.098,682.49,745.111
ROU,2014,4,869.071,42.192,826.879,882.457
ROU,2014,5,920.899,46.838,874.061,942.863
ROU,2014,6,1044.96,47.735,997.225,1056.439
ROU,2014,7,1151.537,42.436,1109.101,1157.145
ROU,2014,8,1165.977,32.736,1133.241,1164.247
ROU,2014,9,1094.131,45.587,1048.544,1107.402
ROU,2014,10,966.097,51.107,914.99,992.361
ROU,2014,11,818.137,45.47,772.667,838.023
ROU,2014,12,843.219,35.36,807.859,851.868
ROU,2015,1,800.361,32.937,767.424,812.294
ROU,2015,2,748.383,37.035,711.348,765.104
ROU,2015,3,879.055,42.218,836.837,897.609
ROU,2015,4,1025.725,40.435,985.29,1036.083
ROU,2015,5,1066.544,43.514,1023.03,1076.395
ROU,2015,6,1186.761,44.838,1141.923,1196.29
ROU,2015,7,1311.14,41.108,1270.032,1315.769
ROU,2015,8,1329.863,35.132,1294.731,1330.684
ROU,2015,9,1239.299,46.337,1192.962,1285.717
ROU,2015,10,1090.903,49.743,1041.16,1138.677
ROU,2015,11,954.481,50.643,903.838,1003.819
ROU,2015,12,948.196,42.212,905.984,961.963
ROU,2016,1,923.427,42.128,881.299,939.398
ROU,2016,2,913.013,53.573,859.44,942.808
ROU,2016,3,1042.398,64.838,977.56,1076.69
ROU,2016,4,1140.023,62.056,1077.967,1171.702
ROU,2016,5,1272.96,64.736,1208.224,1302.65
ROU,2016,6,1363.854,69.496,1294.358,1400.413
ROU,2016,7,1539.062,65.856,1473.206,1573.116
ROU,2016,8,1596.717,68.305,1528.412,1638.68
ROU,2016,9,1528.916,89.618,1439.298,1624.774
ROU,2016,10,1385.783,98.482,1287.301,1490.643
ROU,2016,11,1197.198,112.865,1084.333,1315.825
ROU,2016,12,1250.368,103.407,1146.961,1357.837
ROU,2017,1,1182.716,94.064,1088.652,1279.57
ROU,2017,2,1117.225,105.471,1011.754,1224.374
ROU,2017,3,1293.256,121.711,1171.545,1422.344
ROU,2017,4,1465.165,108.891,1356.274,1589.125
ROU,2017,5,1537.76,122.568,1415.192,1673.647
ROU,2017,6,1634.786,116.49,1518.296,1823.587
ROU,2017,7,1830.763,114.486,1716.277,2024.29
ROU,2017,8,1888.352,115.627,1772.725,2077.02
ROU,2017,9,1756.433,122.791,1633.642,1951.744
ROU,2017,10,1620.942,125.096,1495.846,1806.836
ROU,2017,11,1309.112,122.146,1186.966,1470.431
ROU,2017,12,1298.264,100.072,1198.192,1448.903
ROU,2018,1,1266.284,93.283,1173.001,
ROU,2018,2,1178.797,100.453,1078.344,
ROU,2018,3,1376.662,113.855,1262.807,
ROU,2018,4,1565.377,110.76,1454.617,
ROU,2018,5,1618.372,128.479,1489.893,
ROU,2018,6,1748.978,120.308,1628.67,
ROU,2018,7,1991.333,128.285,1863.048,
ROU,2018,8,2044.878,127.191,1917.687,
ROU,2018,9,1912.541,130.962,1781.579,
ROU,2018,10,1739.489,134.627,1604.862,
ROU,2018,11,1439.472,127.697,1311.775,
ROU,2018,12,1435.275,104.007,1331.268,
RUS,2010,1,,,,4446.431
RUS,2010,2,,,,3981.488
RUS,2010,3,,,,4692.706
RUS,2010,4,,,,4818.679
RUS,2010,5,,,,5944.538
RUS,2010,6,,,,6963.178
RUS,2010,7,,,,7946.246
RUS,2010,8,,,,8014.373
RUS,2010,9,,,,7097.615
RUS,2010,10,,,,6287.477
RUS,2010,11,,,,5327.761
RUS,2010,12,,,,5096.711
RUS,2011,1,,,,5006.669
RUS,2011,2,,,,4265.052
RUS,2011,3,,,,5106.882
RUS,2011,4,,,,5626.616
RUS,2011,5,,,,6610.226
RUS,2011,6,,,,7825.323
RUS,2011,7,,,,8948.219
RUS,2011,8,,,,9206.114
RUS,2011,9,,,,8125.773
RUS,2011,10,,,,6821.971
RUS,2011,11,,,,5951.064
RUS,2011,12,,,,5914.869
RUS,2012,1,,,,5797.276
RUS,2012,2,,,,5212.24
RUS,2012,3,,,,6016.628
RUS,2012,4,,,,6574.405
RUS,2012,5,,,,7411.206
RUS,2012,6,,,,8926.637
RUS,2012,7,,,,9989.744
RUS,2012,8,,,,10253.73
RUS,2012,9,,,,8056.066
RUS,2012,10,,,,6725.471
RUS,2012,11,,,,5664.54
RUS,2012,12,,,,5780.766
RUS,2013,1,,,,5832.223
RUS,2013,2,,,,5287.934
RUS,2013,3,,,,6327.858
RUS,2013,4,,,,6976.061
RUS,2013,5,,,,7789.549
RUS,2013,6,,,,9128.74
RUS,2013,7,,,,10613.221
RUS,2013,8,,,,10897.965
RUS,2013,9,,,,9626.972
RUS,2013,10,,,,8182.502
RUS,2013,11,,,,7034.741
RUS,2013,12,,,,6829.383
RUS,2014,1,,,,6833.098
RUS,2014,2,,,,6186.11
RUS,2014,3,,,,7257.068
RUS,2014,4,,,,7660.067
RUS,2014,5,,,,8884.738
RUS,2014,6,,,,10696.684
RUS,2014,7,,,,11700.474
RUS,2014,8,,,,12012.323
RUS,2014,9,,,,9966.509
RUS,2014,10,,,,8406.888
RUS,2014,11,,,,7150.285
RUS,2014,12,,,,7016.24
RUS,2015,1,,,,6723.366
RUS,2015,2,,,,5853.744
RUS,2015,3,,,,6909.739
RUS,2015,4,,,,7359.516
RUS,2015,5,,,,8870.016
RUS,2015,6,,,,10002.495
RUS,2015,7,,,,11447.137
RUS,2015,8,,,,11708.336
RUS,2015,9,,,,9838.177
RUS,2015,10,,,,8060.755
RUS,2015,11,,,,6265.074
RUS,2015,12,,,,6212.076
RUS,2016,1,,,,7128.412
RUS,2016,2,,,,6595.896
RUS,2016,3,,,,7463.848
RUS,2016,4,,,,7703.916
RUS,2016,5,,,,8896.143
RUS,2016,6,,,,10991.697
RUS,2016,7,,,,12833.465
RUS,2016,8,,,,13063.661
RUS,2016,9,,,,11686.119
RUS,2016,10,,,,9727.775
RUS,2016,11,,,,8212.385
RUS,2016,12,,,,8417.127
RUS,2017,1,,,,8971.192
RUS,2017,2,,,,8419.282
RUS,2017,3,,,,9408.195
RUS,2017,4,,,,10121.107
RUS,2017,5,,,,11713.202
RUS,2017,6,,,,13829.827
RUS,2017,7,,,,15678.803
RUS,2017,8,,,,13548.317
RUS,2017,9,,,,11939.786
RUS,2017,10,,,,10146.937
RUS,2017,11,,,,8521.978
RUS,2017,12,,,,8363.697
SGP,2014,1,,,,4597.0
SGP,2014,2,,,,4109.0
SGP,2014,3,,,,4494.0
SGP,2014,4,,,,4384.0
SGP,2014,5,,,,4369.0
SGP,2014,6,,,,4655.0
SGP,2014,7,,,,4582.0
SGP,2014,8,,,,4649.0
SGP,2014,9,,,,4256.0
SGP,2014,10,,,,4490.0
SGP,2014,11,,,,4416.0
SGP,2014,12,,,,5093.0
SGP,2015,1,,,,4420.0
SGP,2015,2,,,,4121.0
SGP,2015,3,,,,4535.0
SGP,2015,4,,,,4391.0
SGP,2015,5,,,,4480.0
SGP,2015,6,,,,4700.0
SGP,2015,7,,,,4894.0
SGP,2015,8,,,,4955.0
SGP,2015,9,,,,4422.0
SGP,2015,10,,,,4601.0
SGP,2015,11,,,,4637.0
SGP,2015,12,,,,5290.0
SGP,2016,1,,,,4860.0
SGP,2016,2,,,,4600.0
SGP,2016,3,,,,4900.0
SGP,2016,4,,,,4790.0
SGP,2016,5,,,,4780.0
SGP,2016,6,,,,4840.0
SGP,2016,7,,,,5180.0
SGP,2016,8,,,,4920.0
SGP,2016,9,,,,4580.0
SGP,2016,10,,,,4770.0
SGP,2016,11,,,,4780.0
SGP,2016,12,,,,5680.0
SGP,2017,1,,,,5260.0
SGP,2017,2,,,,4670.0
SGP,2017,3,,,,5110.0
SGP,2017,4,,,,5170.0
SGP,2017,5,,,,5000.0
SGP,2017,6,,,,5210.0
SGP,2017,7,,,,5420.0
SGP,2017,8,,,,5270.0
SGP,2017,9,,,,4930.0
SGP,2017,10,,,,5160.0
SGP,2017,11,,,,5170.0
SGP,2017,12,,,,5860.0
SLV,2010,1,,,,177.761
SLV,2010,2,,,,145.617
SLV,2010,3,,,,171.134
SLV,2010,4,,,,153.378
SLV,2010,5,,,,161.215
SLV,2010,6,,,,141.344
SLV,2010,7,,,,205.445
SLV,2010,8,,,,183.861
SLV,2010,9,,,,139.466
SLV,2010,10,,,,135.127
SLV,2010,11,,,,185.754
SLV,2010,12,,,,176.224
SLV,2011,1,,,,185.88
SLV,2011,2,,,,141.699
SLV,2011,3,,,,178.825
SLV,2011,4,,,,166.66
SLV,2011,5,,,,167.559
SLV,2011,6,,,,175.22
SLV,2011,7,,,,180.463
SLV,2011,8,,,,170.903
SLV,2011,9,,,,152.692
SLV,2011,10,,,,150.312
SLV,2011,11,,,,162.206
SLV,2012,1,,,,184.34
SLV,2012,2,,,,160.443
SLV,2012,3,,,,182.855
SLV,2012,4,,,,172.987
SLV,2012,5,,,,165.888
SLV,2012,6,,,,168.861
SLV,2012,7,,,,195.388
SLV,2012,8,,,,188.708
SLV,2012,9,,,,146.489
SLV,2012,10,,,,153.908
SLV,2012,11,,,,194.77
SLV,2012,12,,,,197.103
SLV,2013,1,,,,187.331
SLV,2013,2,,,,142.953
SLV,2013,3,,,,202.891
SLV,2013,4,,,,187.268
SLV,2013,5,,,,177.547
SLV,2013,6,,,,196.307
SLV,2013,7,,,,233.225
SLV,2013,8,,,,230.592
SLV,2013,9,,,,175.13
SLV,2013,10,,,,183.175
SLV,2013,11,,,,215.604
SLV,2013,12,,,,222.978
SLV,2014,1,,,,225.951
SLV,2014,2,,,,195.595
SLV,2014,3,,,,221.371
SLV,2014,4,,,,209.281
SLV,2014,5,,,,211.453
SLV,2014,6,,,,193.2
SLV,2014,7,,,,212.833
SLV,2014,8,,,,207.928
SLV,2014,9,,,,167.377
SLV,2014,10,,,,192.526
SLV,2014,11,,,,191.776
SLV,2014,12,,,,210.285
SLV,2015,1,,,,214.903
SLV,2015,2,,,,183.686
SLV,2015,3,,,,194.59
SLV,2015,4,,,,214.205
SLV,2015,5,,,,206.583
SLV,2015,6,,,,233.777
SLV,2015,7,,,,254.42
SLV,2015,8,,,,265.199
SLV,2015,9,,,,193.072
SLV,2015,10,,,,213.609
SLV,2015,11,,,,267.373
SLV,2015,12,,,,270.204
SLV,2016,1,,,,249.195
SLV,2016,2,,,,204.581
SLV,2016,3,,,,252.415
SLV,2016,4,,,,220.86
SLV,2016,5,,,,237.985
SLV,2016,6,,,,249.81
SLV,2016,7,,,,291.525
SLV,2016,8,,,,272.998
SLV,2016,9,,,,224.997
SLV,2016,10,,,,237.04
SLV,2016,11,,,,241.838
SLV,2016,12,,,,287.311
SLV,2017,1,,,,252.867
SLV,2017,2,,,,221.121
SLV,2017,3,,,,251.911
SLV,2017,4,,,,264.744
SLV,2017,5,,,,251.008
SLV,2017,6,,,,265.625
SRB,2010,1,,,,156.472
SRB,2010,2,,,,136.604
SRB,2010,3,,,,167.372
SRB,2010,4,,,,173.005
SRB,2010,5,,,,219.751
SRB,2010,6,,,,258.384
SRB,2010,7,,,,352.992
SRB,2010,8,,,,358.75
SRB,2010,9,,,,274.383
SRB,2010,10,,,,226.017
SRB,2010,11,,,,182.651
SRB,2010,12,,,,192.349
SRB,2011,1,,,,178.732
SRB,2011,2,,,,162.813
SRB,2011,3,,,,188.826
SRB,2011,4,,,,240.282
SRB,2011,5,,,,262.974
SRB,2011,6,,,,301.782
SRB,2011,7,,,,384.256
SRB,2011,8,,,,382.787
SRB,2011,9,,,,316.711
SRB,2011,10,,,,272.673
SRB,2011,11,,,,215.017
SRB,2011,12,,,,217.684
SRB,2012,1,,,,214.579
SRB,2012,2,,,,173.606
SRB,2012,3,,,,216.025
SRB,2012,4,,,,267.354
SRB,2012,5,,,,284.522
SRB,2012,6,,,,325.896
SRB,2012,7,,,,409.807
SRB,2012,8,,,,411.34
SRB,2012,9,,,,339.4
SRB,2012,10,,,,275.583
SRB,2012,11,,,,221.078
SRB,2012,12,,,,224.869
SRB,2013,1,,,,210.05
SRB,2013,2,,,,173.396
SRB,2013,3,,,,220.278
SRB,2013,4,,,,251.873
SRB,2013,5,,,,300.993
SRB,2013,6,,,,350.453
SRB,2013,7,,,,432.78
SRB,2013,8,,,,441.088
SRB,2013,9,,,,349.589
SRB,2013,10,,,,294.35
SRB,2013,11,,,,251.047
SRB,2013,12,,,,267.297
SRB,2014,1,,,,270.784
SRB,2014,2,,,,232.065
SRB,2014,3,,,,282.447
SRB,2014,4,,,,368.171
SRB,2014,5,,,,383.773
SRB,2014,6,,,,451.324
SRB,2014,7,,,,539.823
SRB,2014,8,,,,576.461
SRB,2014,9,,,,485.383
SRB,2014,10,,,,406.757
SRB,2014,11,,,,314.696
SRB,2014,12,,,,326.893
SRB,2015,1,,,,308.381
SRB,2015,2,,,,264.813
SRB,2015,3,,,,315.283
SRB,2015,4,,,,381.401
SRB,2015,5,,,,406.121
SRB,2015,6,,,,461.49
SRB,2015,7,,,,564.629
SRB,2015,8,,,,574.654
SRB,2015,9,,,,491.656
SRB,2015,10,,,,401.542
SRB,2015,11,,,,299.115
SRB,2015,12,,,,307.079
SRB,2016,1,,,,290.58
SRB,2016,2,,,,266.734
SRB,2016,3,,,,313.41
SRB,2016,4,,,,365.891
SRB,2016,5,,,,416.332
SRB,2016,6,,,,460.452
SRB,2016,7,,,,589.633
SRB,2016,8,,,,590.647
SRB,2016,9,,,,519.881
SRB,2016,10,,,,439.589
SRB,2016,11,,,,331.98
SRB,2016,12,,,,344.638
SRB,2017,1,,,,329.714
SRB,2017,2,,,,325.184
SRB,2017,3,,,,367.311
SRB,2017,4,,,,444.576
SRB,2017,5,,,,460.219
SRB,2017,6,,,,534.648
SRB,2017,7,,,,662.361
SRB,2017,8,,,,672.271
SRB,2017,9,,,,596.345
SRB,2017,10,,,,512.522
SRB,2017,11,,,,377.213
SRB,2017,12,,,,392.026
SVK,2010,1,100.151,3.718,96.433,104.303
SVK,2010,2,98.6,3.861,94.739,102.557
SVK,2010,3,118.586,4.136,114.45,123.077
SVK,2010,4,99.046,3.311,95.735,102.837
SVK,2010,5,135.27,3.352,131.918,139.328
SVK,2010,6,206.75,3.909,202.841,211.539
SVK,2010,7,285.183,3.328,281.855,289.253
SVK,2010,8,280.18,3.75,276.43,285.054
SVK,2010,9,212.657,3.605,209.052,217.762
SVK,2010,10,152.733,3.365,149.368,156.793
SVK,2010,11,100.387,3.239,97.148,104.523
SVK,2010,12,92.301,2.681,89.62,95.738
SVK,2011,1,87.902,2.434,85.468,90.729
SVK,2011,2,84.172,2.529,81.643,87.27
SVK,2011,3,109.41,2.936,106.474,113.068
SVK,2011,4,112.56,2.75,109.81,115.543
SVK,2011,5,125.364,3.598,121.766,129.806
SVK,2011,6,201.383,3.287,198.096,205.774
SVK,2011,7,297.661,2.655,295.006,301.323
SVK,2011,8,288.675,2.758,285.917,291.973
SVK,2011,9,207.901,2.839,205.062,211.837
SVK,2011,10,131.389,2.868,128.521,135.16
SVK,2011,11,83.21,3.037,80.173,87.561
SVK,2011,12,78.56,2.443,76.117,81.441
SVK,2012,1,71.757,2.123,69.634,73.769
SVK,2012,2,69.899,2.249,67.65,72.156
SVK,2012,3,85.778,2.699,83.079,90.513
SVK,2012,4,100.7,2.731,97.969,107.194
SVK,2012,5,111.205,2.935,108.27,117.367
SVK,2012,6,180.483,2.775,177.708,189.022
SVK,2012,7,265.09,2.906,262.184,273.899
SVK,2012,8,258.506,2.821,255.685,275.639
SVK,2012,9,185.096,2.601,182.495,194.073
SVK,2012,10,109.71,2.885,106.825,121.425
SVK,2012,11,59.878,1.663,58.215,65.252
SVK,2012,12,65.095,1.279,63.816,71.562
SVK,2013,1,55.993,2.434,53.559,61.975
SVK,2013,2,53.125,2.587,50.538,57.293
SVK,2013,3,71.454,2.695,68.759,81.04
SVK,2013,4,98.937,2.453,96.484,107.976
SVK,2013,5,110.277,2.698,107.579,116.882
SVK,2013,6,185.694,3.013,182.681,189.72
SVK,2013,7,276.905,0.704,276.201,281.146
SVK,2013,8,262.225,1.044,261.181,265.915
SVK,2013,9,181.768,0.349,181.419,183.601
SVK,2013,10,112.649,0.678,111.971,114.235
SVK,2013,11,72.152,0.367,71.785,72.839
SVK,2013,12,75.97,0.696,75.274,77.621
SVK,2014,1,67.546,1.533,66.013,179.3332121
SVK,2014,2,60.235,1.627,58.608,14.412
SVK,2014,3,74.434,1.514,72.92,16.689
SVK,2014,4,97.31,1.985,95.325,335.671
SVK,2014,5,105.317,1.612,103.705,18.876
SVK,2014,6,184.032,2.632,181.4,40.481
SVK,2014,7,302.119,1.799,300.32,306.346
SVK,2014,8,287.902,1.678,286.224,291.958
SVK,2014,9,199.914,2.313,197.601,204.265
SVK,2014,10,114.021,2.143,111.878,117.75
SVK,2014,11,88.618,1.737,86.881,91.04
SVK,2014,12,89.842,1.617,88.225,95.554
SVK,2015,1,82.613,1.474,81.139,85.014
SVK,2015,2,80.303,1.776,78.527,82.325
SVK,2015,3,100.387,1.457,98.93,102.801
SVK,2015,4,115.763,1.853,113.91,118.359
SVK,2015,5,124.913,1.705,123.208,127.222
SVK,2015,6,212.577,2.212,210.365,215.102
SVK,2015,7,321.313,1.389,319.924,324.168
SVK,2015,8,315.727,1.246,314.481,317.394
SVK,2015,9,215.955,2.033,213.922,218.412
SVK,2015,10,137.974,2.006,135.968,141.585
SVK,2015,11,115.177,2.312,112.865,118.367
SVK,2015,12,120.954,2.123,118.831,124.011
SVK,2016,1,119.327,1.769,117.558,121.364
SVK,2016,2,116.256,2.804,113.452,118.324
SVK,2016,3,127.283,2.283,125.0,130.536
SVK,2016,4,144.646,2.035,142.611,146.899
SVK,2016,5,157.114,2.116,154.998,161.173
SVK,2016,6,202.929,2.866,200.063,208.079
SVK,2016,7,320.954,1.34,319.614,324.554
SVK,2016,8,319.938,1.461,318.477,322.161
SVK,2016,9,231.816,1.937,229.879,234.19
SVK,2016,10,162.512,1.734,160.778,164.976
SVK,2016,11,125.568,2.458,123.11,128.562
SVK,2016,12,129.918,2.097,127.821,132.376
SVK,2017,1,121.538,1.785,119.753,124.245
SVK,2017,2,111.195,2.112,109.083,114.897
SVK,2017,3,133.759,2.478,131.281,135.856
SVK,2017,4,149.353,1.578,147.775,151.12
SVK,2017,5,159.894,1.917,157.977,162.358
SVK,2017,6,231.068,2.12,228.948,234.207
SVK,2017,7,380.555,1.813,378.742,383.925
SVK,2017,8,375.234,1.789,373.445,377.191
SVK,2017,9,269.858,1.945,267.913,272.791
SVK,2017,10,176.187,1.98,174.207,179.081
SVK,2017,11,146.118,2.674,143.444,149.271
SVK,2017,12,147.892,2.011,145.881,151.982
SVK,2018,1,142.392,2.106,140.286,
SVK,2018,2,132.061,1.966,130.095,
SVK,2018,3,158.736,1.857,156.879,
SVK,2018,4,185.312,1.524,183.788,
SVK,2018,5,189.501,1.471,188.03,
SVK,2018,6,285.75,2.019,283.731,
SVK,2018,7,437.365,1.011,436.354,
SVK,2018,8,428.605,1.096,427.509,
SVK,2018,9,302.818,1.75,301.068,
SVK,2018,10,197.906,2.087,195.819,
SVK,2018,11,166.346,2.247,164.099,
SVK,2018,12,167.302,1.55,165.752,
SVN,2010,1,77.426,,77.426,77.807
SVN,2010,2,73.821,,73.821,74.227
SVN,2010,3,87.937,,87.937,88.554
SVN,2010,4,49.478,,49.478,49.726
SVN,2010,5,122.92,,122.92,123.446
SVN,2010,6,143.262,,143.262,143.998
SVN,2010,7,188.943,,188.943,189.537
SVN,2010,8,196.193,,196.193,196.639
SVN,2010,9,156.074,0.011,156.063,156.847
SVN,2010,10,121.76,0.072,121.688,122.29
SVN,2010,11,84.918,,84.918,85.456
SVN,2010,12,79.609,,79.609,80.124
SVN,2011,1,76.725,,76.725,77.242
SVN,2011,2,73.379,,73.379,73.833
SVN,2011,3,88.116,0.053,88.063,88.558
SVN,2011,4,105.974,0.066,105.908,106.537
SVN,2011,5,117.676,,117.676,118.225
SVN,2011,6,142.041,,142.041,142.693
SVN,2011,7,172.26,,172.26,172.646
SVN,2011,8,167.795,,167.795,168.82
SVN,2011,9,147.196,,147.196,148.982
SVN,2011,10,112.567,,112.567,112.677
SVN,2011,11,82.91,,82.91,83.008
SVN,2011,12,72.153,,72.153,72.153
SVN,2012,1,66.588,,66.588,66.588
SVN,2012,2,68.612,,68.612,68.708
SVN,2012,3,82.513,,82.513,82.513
SVN,2012,4,93.078,,93.078,93.078
SVN,2012,5,100.19,,100.19,100.19
SVN,2012,6,116.17,,116.17,116.17
SVN,2012,7,143.571,,143.571,143.606
SVN,2012,8,135.835,,135.835,135.835
SVN,2012,9,126.808,,126.808,126.808
SVN,2012,10,94.825,,94.825,94.825
SVN,2012,11,76.379,,76.379,76.379
SVN,2012,12,63.308,,63.308,63.308
SVN,2013,1,64.366,,64.366,64.434
SVN,2013,2,65.692,,65.692,65.656
SVN,2013,3,81.785,,81.785,82.153
SVN,2013,4,97.807,,97.807,98.081
SVN,2013,5,115.488,,115.488,115.488
SVN,2013,6,128.936,,128.936,129.032
SVN,2013,7,152.199,,152.199,152.266
SVN,2013,8,153.564,,153.564,153.64
SVN,2013,9,135.136,,135.136,135.529
SVN,2013,10,109.756,,109.756,110.146
SVN,2013,11,83.513,,83.513,83.63
SVN,2013,12,77.524,,77.524,77.524
SVN,2014,1,75.317,,75.317,75.317
SVN,2014,2,75.132,,75.132,75.132
SVN,2014,3,86.324,,86.324,86.324
SVN,2014,4,99.129,,99.129,99.129
SVN,2014,5,107.401,,107.401,107.401
SVN,2014,6,127.746,,127.746,127.837
SVN,2014,7,147.871,,147.871,147.871
SVN,2014,8,162.798,,162.798,162.867
SVN,2014,9,143.071,,143.071,143.071
SVN,2014,10,117.44,,117.44,117.491
SVN,2014,11,84.507,,84.507,84.507
SVN,2014,12,80.392,,80.392,80.432
SVN,2015,1,73.096,,73.096,73.096
SVN,2015,2,72.252,,72.252,72.265
SVN,2015,3,90.902,,90.902,90.902
SVN,2015,4,112.31,,112.31,112.31
SVN,2015,5,128.07,,128.07,128.411
SVN,2015,6,149.291,,149.291,149.541
SVN,2015,7,171.445,,171.445,171.772
SVN,2015,8,179.59,,179.59,179.773
SVN,2015,9,157.02,0.132,156.888,157.508
SVN,2015,10,127.953,,127.953,128.478
SVN,2015,11,93.8,,93.8,93.944
SVN,2015,12,80.274,,80.274,80.304
SVN,2016,1,73.494,,73.494,73.567
SVN,2016,2,77.976,,77.976,77.976
SVN,2016,3,93.923,,93.923,93.923
SVN,2016,4,100.549,,100.549,100.549
SVN,2016,5,116.499,,116.499,116.499
SVN,2016,6,135.757,,135.757,135.757
SVN,2016,7,163.219,,163.219,163.267
SVN,2016,8,165.069,,165.069,165.137
SVN,2016,9,151.446,,151.446,151.658
SVN,2016,10,131.941,,131.941,132.081
SVN,2016,11,98.97,,98.97,99.082
SVN,2016,12,95.309,,95.309,95.335
SVN,2017,1,89.396,,89.396,89.396
SVN,2017,2,89.864,,89.864,89.995
SVN,2017,3,108.964,,108.964,108.964
SVN,2017,4,132.239,,132.239,132.239
SVN,2017,5,146.257,,146.257,146.257
SVN,2017,6,155.99,,155.99,156.092
SVN,2017,7,198.138,,198.138,198.138
SVN,2017,8,196.416,,196.416,196.416
SVN,2017,9,180.38,,180.38,180.38
SVN,2017,10,153.588,,153.588,153.641
SVN,2017,11,121.52,,121.52,121.52
SVN,2017,12,109.381,,109.381,110.007
SVN,2018,1,100.366,,100.366,
SVN,2018,2,99.125,,99.125,
SVN,2018,3,129.806,,129.806,
SVN,2018,4,157.514,,157.514,
SVN,2018,5,167.716,,167.716,
SVN,2018,6,175.795,,175.795,
SVN,2018,7,199.129,,199.129,
SVN,2018,8,202.259,,202.259,
